ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A303,2022-11-04,14.6,2520.8,25.508333,32.1,22.6,99.0,52.0,10.3,2.8166666
A303,2022-11-05,6.2,1914.9,23.645834,26.3,22.6,100.0,76.0,6.0,1.4291667
A303,2022-11-06,5.2,3030.8,24.254168,28.7,22.4,100.0,68.0,10.3,2.1208334
A303,2022-11-07,29.8,2250.3,24.066668,27.2,22.6,100.0,77.0,8.0,1.3875
A303,2022-11-08,0.2,3430.8,25.445833,30.5,22.0,100.0,56.0,8.4,2.3833334
A303,2022-11-09,0.0,3852.9,25.866667,30.7,21.6,100.0,55.0,8.8,2.65
A303,2022-11-10,0.0,3702.5,25.8875,31.6,21.2,100.0,52.0,8.0,2.0333333
A303,2022-11-11,0.6,3120.7,25.945833,30.8,23.1,99.0,62.0,8.5,2.4125
A303,2022-11-12,0.8,3106.9,25.75,29.9,23.7,100.0,65.0,8.4,2.4
A303,2022-11-13,2.8,2846.9,25.5125,29.8,22.8,99.0,63.0,8.3,2.5375
A303,2022-11-14,0.4,3129.4,25.55,30.5,22.3,100.0,61.0,11.0,3.0125
A303,2022-11-15,0.0,3841.9,26.233334,31.4,22.2,98.0,49.0,11.0,3.125
A303,2022-11-16,0.0,3243.3,25.829166,31.2,21.3,100.0,48.0,8.5,2.8041666
A303,2022-11-17,0.2,3772.7,26.1625,31.2,23.3,98.0,50.0,9.0,3.1125
A303,2022-11-18,0.2,3322.4,26.208334,31.3,22.2,98.0,54.0,10.2,3.1875
A303,2022-11-19,0.0,3630.9,26.254168,31.5,22.4,98.0,42.0,9.7,3.2958333
A303,2022-11-20,0.0,3699.5,25.958334,31.3,22.2,98.0,49.0,9.8,3.0416667
A303,2022-11-21,0.0,3874.0,25.816668,31.5,21.8,97.0,52.0,9.6,3.0916667
A303,2022-11-22,1.0,3132.5,25.0375,29.5,22.2,98.0,62.0,9.7,2.775
A303,2022-11-23,1.0,3831.5,25.220833,31.0,21.3,100.0,46.0,8.1,2.0916667
A303,2022-11-24,0.0,3379.9,25.9625,31.7,21.4,99.0,52.0,9.8,3.1875
A303,2022-11-25,0.6,3356.9,26.458334,32.0,23.0,97.0,55.0,11.0,4.0125
A303,2022-11-26,0.2,3806.1,26.6,31.8,23.3,95.0,55.0,11.3,4.0
A303,2022-11-27,0.0,3655.9,26.758333,32.2,23.0,98.0,52.0,10.0,3.5541666
A303,2022-11-28,0.0,3799.2,26.5375,31.8,23.6,95.0,57.0,10.9,3.9083333
A303,2022-11-29,0.6,2689.7,26.0125,30.8,23.5,97.0,61.0,9.4,3.2333333
A303,2022-11-30,0.8,2461.0,25.3125,29.9,22.8,98.0,65.0,8.7,2.9041667
A303,2022-12-01,0.0,2706.8,26.079166,30.8,23.7,95.0,54.0,12.9,4.2541666
A303,2022-12-02,0.2,3740.4,26.504168,31.4,23.3,97.0,48.0,11.6,3.8416667
A303,2022-12-03,2.8,2942.6,25.404167,30.3,22.2,99.0,62.0,12.5,2.8625
A303,2022-12-04,0.6,3427.0,25.391666,31.1,22.8,99.0,55.0,11.5,2.9208333
A303,2022-12-05,14.4,2290.3,24.329166,28.7,22.5,100.0,70.0,24.7,3.05
A303,2022-12-06,1.6,3710.6,25.145834,30.7,22.4,100.0,51.0,10.0,2.5291667
A303,2022-12-07,0.0,3765.2,25.754168,31.3,21.2,100.0,45.0,8.0,2.2291667
A303,2022-12-08,0.2,3473.6,26.291666,31.7,22.0,99.0,52.0,8.9,2.75
A303,2022-12-09,0.0,3426.4,26.545834,32.0,23.1,98.0,58.0,13.2,3.8916667
A303,2022-12-10,0.0,3381.0,26.745832,32.0,22.9,99.0,51.0,9.4,3.5541666
A303,2022-12-11,0.0,3299.4,26.733334,31.8,22.9,100.0,56.0,9.8,2.8958333
A303,2022-12-12,0.0,3415.3,26.408333,32.1,22.3,100.0,53.0,10.4,2.9791667
A303,2022-12-13,0.0,3374.7,26.683332,32.3,22.7,96.0,49.0,10.5,3.625
A303,2022-12-14,0.0,3668.6,27.266666,34.1,23.3,95.0,42.0,11.3,4.3958335
A303,2022-12-15,0.0,3646.9,27.075,33.1,23.9,94.0,48.0,10.7,4.3375
A303,2022-12-16,0.0,3768.5,26.495832,32.1,22.4,97.0,49.0,11.1,3.6541667
A303,2022-12-17,0.0,3405.1,26.0375,31.7,21.6,97.0,51.0,9.8,3.4458334
A303,2022-12-18,0.0,3634.0,26.370832,31.9,21.8,98.0,46.0,9.5,2.9875
A303,2022-12-19,0.0,3662.0,26.108334,31.6,22.3,96.0,53.0,10.4,2.8291667
A303,2022-12-20,0.0,3279.5,26.429167,32.3,22.5,94.0,50.0,9.7,3.1083333
A303,2022-12-21,0.0,3738.7,27.208334,33.0,23.6,93.0,51.0,9.9,3.3375
A303,2022-12-22,0.0,3364.5,27.054167,33.3,23.1,95.0,51.0,11.2,3.9
A303,2022-12-23,0.0,3137.6,26.9625,33.1,23.0,96.0,50.0,9.0,3.1833334
A303,2022-12-24,1.0,3262.8,26.425,31.7,23.2,99.0,50.0,10.6,3.0375
A303,2022-12-25,3.2,3849.9,26.366667,31.5,23.1,98.0,48.0,10.4,3.125
A303,2022-12-26,5.4,3288.3,25.716667,29.6,23.4,100.0,61.0,10.0,2.4125
A303,2022-12-27,0.2,3578.8,25.658333,30.5,22.4,100.0,58.0,8.6,2.3083334
A303,2022-12-28,0.4,3177.9,26.0125,30.8,22.7,100.0,59.0,9.1,2.4
A303,2022-12-29,0.0,3865.1,26.483334,31.4,22.9,100.0,54.0,8.0,2.3791666
A303,2022-12-30,3.4,3926.8,26.891666,31.3,23.7,99.0,57.0,10.0,3.0625
A303,2022-12-31,4.4,3143.7,25.7375,30.1,22.9,98.0,62.0,10.1,2.1875
A401,2022-01-01,0.0,3306.8,26.470833,30.4,24.2,85.0,64.0,8.7,1.1833333
A401,2022-01-02,0.0,3573.7,26.720833,30.8,23.5,87.0,60.0,5.2,1.0
A401,2022-01-03,0.0,3915.4,26.716667,30.9,24.0,85.0,56.0,6.8,1.0125
A401,2022-01-04,7.4,2611.1,25.058332,28.9,22.9,93.0,69.0,5.6,0.84166664
A401,2022-01-05,0.0,4081.7,26.670834,31.2,23.6,89.0,58.0,8.3,1.1625
A401,2022-01-06,0.0,2783.3,26.65,30.5,24.3,87.0,53.0,8.3,1.4458333
A401,2022-01-07,0.0,2513.2,27.158333,30.7,25.4,87.0,69.0,8.8,1.5375
A401,2022-01-08,0.8,3045.0,27.270834,30.6,25.4,88.0,64.0,9.0,1.7333333
A401,2022-01-09,0.0,2198.1,26.591667,31.2,24.0,91.0,57.0,8.3,1.2291666
A401,2022-01-10,0.0,3569.5,27.158333,31.4,24.2,92.0,62.0,7.4,1.0416666
A401,2022-01-11,0.0,3868.2,27.166666,31.3,24.1,91.0,63.0,9.1,1.275
A401,2022-01-12,0.0,3718.4,27.3375,31.0,24.8,82.0,55.0,6.6,1.2916666
A401,2022-01-13,0.0,3403.0,26.641666,30.4,23.9,88.0,62.0,5.7,1.1375
A401,2022-01-14,0.2,3968.2,27.433332,31.5,24.4,85.0,52.0,6.9,1.1708333
A401,2022-01-15,2.0,3513.6,27.25,31.2,24.7,87.0,58.0,7.0,1.2375
A401,2022-01-16,3.6,3249.2,25.691668,29.8,22.4,95.0,68.0,5.9,1.0416666
A401,2022-01-17,0.0,3812.0,27.191668,30.9,24.8,84.0,60.0,5.8,1.0083333
A401,2022-01-18,0.0,3745.5,27.0125,31.1,24.1,79.0,54.0,4.8,0.9791667
A401,2022-01-19,0.6,3676.0,26.6125,30.3,24.8,89.0,69.0,6.3,1.15
A401,2022-01-20,0.8,3607.1,27.3,30.6,25.5,88.0,65.0,6.8,1.1583333
A401,2022-01-21,0.0,3696.9,28.070833,31.7,25.6,86.0,61.0,5.4,1.0541667
A401,2022-01-22,1.0,4032.1,27.479166,31.1,25.1,90.0,65.0,6.1,1.1291667
A401,2022-01-23,2.4,2654.2,26.6,29.8,23.6,92.0,66.0,9.1,1.225
A401,2022-01-24,0.2,1460.8,26.104166,28.6,24.0,90.0,75.0,5.9,1.075
A401,2022-01-25,0.0,4193.5,27.254168,32.3,24.3,91.0,59.0,7.4,1.025
A401,2022-01-26,0.4,2963.2,27.679167,32.0,24.9,88.0,62.0,6.3,1.0041667
A401,2022-01-27,3.0,3907.7,27.4375,31.6,23.0,93.0,61.0,5.2,0.9875
A401,2022-01-28,0.0,3811.4,27.216667,31.4,24.2,88.0,58.0,5.3,0.9
A401,2022-01-29,0.0,3576.5,28.116667,32.8,25.4,88.0,48.0,7.3,1.2291666
A401,2022-01-30,0.0,2733.0,27.770834,32.4,25.7,85.0,57.0,6.7,1.1541667
A401,2022-01-31,0.0,3868.9,28.570833,33.2,25.2,87.0,49.0,6.5,1.3166667
A401,2022-02-01,0.0,3735.0,28.433332,32.7,25.6,85.0,53.0,7.3,1.2041667
A401,2022-02-02,0.0,3754.8,27.925,32.3,24.8,86.0,56.0,6.0,0.99583334
A401,2022-02-03,0.0,3531.2,28.366667,32.3,25.1,83.0,57.0,6.5,1.0833334
A401,2022-02-04,0.0,3710.9,28.366667,32.3,25.6,82.0,58.0,6.6,1.1208333
A401,2022-02-05,10.2,2023.0,26.320833,30.8,23.5,94.0,62.0,6.8,1.0
A401,2022-02-06,1.2,2944.5,26.808332,30.0,24.0,92.0,63.0,6.2,0.9916667
A401,2022-02-07,0.0,3778.6,27.65,32.2,24.5,90.0,59.0,6.2,0.99583334
A401,2022-02-08,0.0,3759.9,28.179167,32.3,25.2,87.0,55.0,6.2,1.0666667
A401,2022-02-09,0.0,3710.3,28.216667,32.8,25.6,84.0,55.0,6.5,1.15
A401,2022-02-10,0.0,3723.9,28.325,32.5,25.3,87.0,56.0,5.7,1.2166667
A401,2022-02-11,0.2,3339.9,26.954166,31.2,25.1,88.0,61.0,6.9,0.96666664
A401,2022-02-12,6.4,1834.5,26.841667,29.6,24.4,92.0,74.0,6.0,0.9125
A401,2022-02-13,1.6,2172.5,26.3625,28.6,23.4,91.0,69.0,8.3,0.99583334
A401,2022-02-14,6.0,1926.1,26.1375,29.5,23.1,95.0,72.0,7.2,0.95416665
A401,2022-02-15,1.4,3520.5,27.35,31.3,24.6,92.0,67.0,8.0,0.9791667
A401,2022-02-16,0.0,3714.5,27.7625,31.5,24.7,88.0,56.0,6.4,0.975
A401,2022-02-17,3.6,3491.4,27.204166,30.9,24.9,91.0,62.0,5.5,1.0333333
A401,2022-02-18,0.2,3694.9,27.220833,31.1,24.7,89.0,59.0,7.7,1.175
A401,2022-02-19,0.0,2865.7,27.233334,31.7,24.7,86.0,63.0,7.3,1.0666667
A401,2022-02-20,0.0,3656.7,28.316668,32.2,26.0,84.0,58.0,6.5,1.0958333
A401,2022-02-21,5.8,2843.4,26.591667,29.6,24.0,93.0,68.0,6.5,0.85
A401,2022-02-22,0.2,3835.0,27.358334,31.2,24.8,87.0,62.0,4.7,0.8375
A401,2022-02-23,5.4,3809.9,26.316668,29.1,22.8,94.0,68.0,5.6,1.0375
A401,2022-02-24,14.8,2519.0,26.1125,30.1,23.2,95.0,67.0,5.8,0.85833335
A401,2022-02-25,1.6,3642.1,27.329166,31.3,23.4,93.0,61.0,6.8,1.1416667
A401,2022-02-26,1.2,3789.2,27.416666,31.4,23.7,92.0,58.0,6.7,1.0583333
A401,2022-02-27,0.6,3572.1,27.675,31.5,24.3,89.0,60.0,6.0,1.1
A401,2022-02-28,0.0,3862.3,27.583334,31.0,25.4,78.0,58.0,6.9,1.1333333
A401,2022-03-01,0.2,3838.2,27.604166,31.4,24.9,86.0,59.0,6.0,1.0958333
A401,2022-03-02,0.4,3586.8,27.654167,31.4,24.9,89.0,59.0,5.9,1.0958333
A401,2022-03-03,14.0,1461.8,25.045834,27.0,23.1,96.0,83.0,9.3,1.3625
A401,2022-03-04,15.2,749.7,24.483334,26.2,23.2,96.0,90.0,8.3,0.8625
A401,2022-03-05,2.4,1720.8,24.558332,27.3,22.4,96.0,81.0,7.4,0.75
A401,2022-03-06,5.8,3778.8,25.658333,30.3,23.2,95.0,64.0,6.1,0.8375
A401,2022-03-07,2.2,3759.1,26.175,30.4,23.1,95.0,64.0,5.7,0.8875
A401,2022-03-08,0.0,3849.2,26.970833,30.4,25.0,85.0,62.0,6.4,1.1166667
A401,2022-03-09,7.8,2956.4,26.15,29.5,23.3,95.0,71.0,6.1,0.875
A401,2022-03-10,1.2,3710.4,27.441668,31.0,24.7,91.0,65.0,6.8,1.1083333
A401,2022-03-11,2.0,3746.6,27.0,30.7,24.1,91.0,63.0,6.8,1.0166667
A401,2022-03-12,2.6,3751.3,26.7875,30.5,23.9,93.0,64.0,5.2,1.075
A401,2022-03-13,0.0,3122.1,27.429167,30.6,25.4,86.0,64.0,5.6,1.0125
A401,2022-03-14,13.6,2637.4,26.479166,29.2,24.9,94.0,77.0,6.3,0.9125
A401,2022-03-15,3.6,2119.9,25.816668,29.2,24.6,93.0,74.0,6.4,0.8833333
A401,2022-03-16,26.4,3519.1,25.979166,29.2,22.6,96.0,77.0,5.8,1.0833334
A401,2022-03-17,0.0,3483.5,27.529167,30.8,25.7,86.0,64.0,6.1,1.1541667
A401,2022-03-18,1.6,3182.4,26.970833,30.7,24.6,91.0,62.0,7.1,1.1458334
A401,2022-03-19,4.6,3394.1,26.666666,30.5,23.2,94.0,65.0,8.0,1.0375
A401,2022-03-20,0.0,3736.6,27.3625,30.4,24.8,84.0,62.0,5.5,0.95416665
A401,2022-03-21,0.0,3321.7,27.3625,30.6,25.1,87.0,63.0,6.0,0.9166667
A401,2022-03-22,1.4,3455.0,27.354166,30.8,24.5,92.0,66.0,5.6,1.1208333
A401,2022-03-23,13.0,1979.8,25.291666,28.1,23.0,95.0,79.0,6.7,1.0958333
A401,2022-03-24,0.2,3475.2,26.945833,30.5,23.4,90.0,60.0,7.3,0.9791667
A401,2022-03-25,0.0,2988.5,26.75,30.5,24.5,84.0,62.0,6.9,0.94166666
A401,2022-03-26,2.4,3448.3,26.625,30.1,23.2,93.0,65.0,5.2,0.9875
A401,2022-03-27,0.8,3531.0,27.1875,29.8,25.2,89.0,69.0,7.4,0.94166666
A401,2022-03-28,3.0,3349.0,27.283333,31.0,23.3,93.0,61.0,6.1,1.0625
A401,2022-03-29,5.2,2931.4,25.891666,29.2,24.0,93.0,69.0,7.7,1.2416667
A401,2022-03-30,0.2,3523.3,26.804167,30.6,24.5,92.0,65.0,6.6,0.9875
A401,2022-03-31,0.0,3186.7,27.304167,30.8,25.5,81.0,60.0,5.8,0.98333335
A401,2022-04-01,10.8,2227.0,26.15,30.4,23.7,94.0,62.0,5.1,0.8666667
A401,2022-04-02,2.2,3089.1,25.908333,29.4,22.9,93.0,68.0,7.0,0.9458333
A401,2022-04-03,2.2,3185.1,26.629168,30.1,23.5,92.0,65.0,9.6,1.0916667
A401,2022-04-04,3.2,3375.8,26.183332,30.1,23.4,93.0,65.0,8.2,1.0833334
A401,2022-04-05,7.4,2687.6,25.7875,28.7,23.8,94.0,73.0,6.2,1.0166667
A401,2022-04-06,0.0,3583.6,26.9,30.4,24.4,86.0,61.0,4.7,0.95
A401,2022-04-07,2.0,3541.7,26.658333,30.2,22.7,91.0,58.0,5.1,0.8208333
A401,2022-04-08,0.0,3541.8,27.041666,30.6,24.5,81.0,59.0,5.0,0.89166665
A401,2022-04-09,0.0,3528.8,26.916666,30.5,24.1,82.0,60.0,5.5,0.9291667
A401,2022-04-10,0.0,3291.6,26.833334,30.6,24.1,84.0,61.0,5.1,0.875
A401,2022-04-11,0.0,2978.4,26.916666,30.5,23.9,86.0,61.0,8.2,0.9166667
A401,2022-04-12,0.0,3371.9,27.25,30.7,24.6,82.0,55.0,4.8,0.9375
A401,2022-04-13,0.0,2591.5,27.15,30.8,24.7,82.0,61.0,5.5,0.85833335
A401,2022-04-14,0.0,2584.7,27.429167,30.9,24.5,90.0,65.0,5.4,0.975
A401,2022-04-15,0.0,2915.8,28.375,32.3,25.8,88.0,62.0,6.9,1.3041667
A401,2022-04-16,14.4,978.5,25.779167,28.2,23.2,96.0,80.0,11.1,1.9833333
A401,2022-04-17,15.0,829.5,24.820833,26.2,23.2,96.0,88.0,9.6,1.3708333
A401,2022-04-18,24.2,1424.0,23.670834,25.5,20.7,96.0,83.0,9.4,2.025
A401,2022-04-19,8.4,1272.6,24.441668,26.2,22.4,96.0,83.0,11.1,2.4583333
A401,2022-04-20,14.0,638.0,24.670834,26.0,23.6,95.0,83.0,11.5,2.9
A401,2022-04-21,4.6,2266.5,25.670834,28.5,23.6,95.0,78.0,9.4,2.1208334
A401,2022-04-22,13.2,3293.9,26.358334,29.9,23.5,95.0,69.0,6.4,1.1833333
A401,2022-04-23,0.4,3255.8,26.35,30.0,23.5,93.0,68.0,5.1,0.94166666
A401,2022-04-24,0.0,3064.9,27.3,30.8,25.4,91.0,66.0,6.3,0.84583336
A401,2022-04-25,3.4,3198.4,26.783333,30.2,24.8,91.0,67.0,7.3,1.2833333
A401,2022-04-26,0.4,3049.7,26.816668,30.0,24.9,88.0,63.0,6.6,1.05
A401,2022-04-27,2.0,2768.7,25.883333,29.8,22.8,96.0,65.0,7.8,1.1583333
A401,2022-04-28,0.8,3030.0,26.920834,30.5,22.9,92.0,62.0,9.8,1.225
A401,2022-04-29,0.0,3036.3,26.866667,30.2,24.8,86.0,63.0,7.4,1.2416667
A401,2022-04-30,4.8,3059.3,25.475,27.9,22.0,95.0,73.0,7.5,1.1916667
A401,2022-05-01,3.4,2312.6,24.608334,27.4,22.4,92.0,78.0,7.3,0.95416665
A401,2022-05-02,0.0,2918.4,25.8125,29.4,24.1,86.0,56.0,4.9,1.0
A401,2022-05-03,0.0,2110.4,26.491667,29.5,24.7,83.0,66.0,5.2,0.78333336
A401,2022-05-04,1.6,2917.9,27.079166,30.7,25.2,90.0,62.0,5.8,0.8875
A401,2022-05-05,0.0,3014.3,27.325,31.3,25.0,89.0,63.0,5.9,1.0833334
A401,2022-05-06,0.0,2963.8,27.1125,30.2,25.2,84.0,60.0,6.1,0.99583334
A401,2022-05-07,2.2,3074.1,26.091667,30.0,22.4,94.0,63.0,8.4,1.125
A401,2022-05-08,0.4,2817.7,26.4375,29.7,24.7,89.0,64.0,9.4,2.1333334
A401,2022-05-09,9.0,1418.9,24.216667,26.3,22.5,95.0,76.0,10.0,2.1416667
A401,2022-05-10,9.0,2340.6,24.058332,27.2,21.9,94.0,69.0,9.0,2.0083334
A401,2022-05-11,11.4,1389.8,23.920834,26.0,22.1,95.0,76.0,7.1,1.1708333
A401,2022-05-12,0.0,2998.2,24.916666,28.5,22.4,94.0,70.0,4.5,0.8666667
A401,2022-05-13,0.0,3025.5,25.791666,29.1,23.2,91.0,68.0,4.5,0.87083334
A401,2022-05-14,0.2,2943.6,26.033333,29.5,24.6,86.0,64.0,6.9,1.2666667
A401,2022-05-15,0.4,2892.4,25.479166,28.5,23.4,91.0,71.0,5.2,0.8875
A401,2022-05-16,6.8,1177.4,25.3375,26.8,24.2,93.0,81.0,5.7,1.2375
A401,2022-05-17,0.2,2679.0,26.0875,29.7,24.0,94.0,70.0,5.7,0.84583336
A401,2022-05-18,0.0,2703.5,27.1625,31.9,24.9,92.0,62.0,5.7,1.3333334
A401,2022-05-19,1.6,2751.2,25.945833,28.7,24.5,94.0,55.0,7.3,1.3291667
A401,2022-05-20,0.4,2272.2,25.158333,28.3,21.7,89.0,51.0,8.0,1.5291667
A401,2022-05-21,0.0,1756.6,25.375,27.2,24.7,76.0,59.0,8.3,2.175
A401,2022-05-22,1.2,1869.1,25.275,27.6,23.3,88.0,66.0,11.6,2.375
A401,2022-05-23,5.0,1983.2,24.0375,27.1,22.0,93.0,70.0,8.6,1.6791667
A401,2022-05-24,2.8,2597.1,25.091667,28.2,21.7,93.0,64.0,10.8,2.3625
A401,2022-05-25,4.8,2369.7,24.779167,27.2,22.4,93.0,68.0,11.8,2.0625
A401,2022-05-26,0.2,2606.5,25.9125,28.5,24.2,84.0,61.0,9.4,1.7416667
A401,2022-05-27,4.2,2684.3,24.2,26.8,20.6,93.0,66.0,9.8,1.675
A401,2022-05-28,0.4,2095.1,24.383333,26.7,23.0,91.0,70.0,6.4,1.3625
A401,2022-05-29,1.8,1737.9,24.804167,27.0,23.9,92.0,77.0,6.8,1.4208333
A401,2022-05-30,3.8,1250.0,24.4125,26.5,23.0,95.0,83.0,4.0,0.725
A401,2022-05-31,0.2,2555.2,25.4375,28.9,23.3,94.0,66.0,5.0,0.7708333
A401,2022-06-01,1.8,2209.6,25.2875,28.7,23.7,89.0,69.0,6.2,1.1416667
A401,2022-06-02,6.8,1233.1,24.1625,26.9,22.3,94.0,78.0,6.5,0.98333335
A401,2022-06-03,0.2,2609.9,25.404167,27.8,24.0,83.0,67.0,6.2,1.5041667
A401,2022-06-04,4.8,2806.9,25.675,28.3,23.1,93.0,65.0,10.4,2.4541667
A401,2022-06-05,2.0,1677.8,24.4625,26.3,22.3,94.0,59.0,12.8,3.2375
A401,2022-06-06,1.4,2306.4,23.916666,26.4,22.2,88.0,61.0,11.5,2.5083334
A401,2022-06-07,1.2,2301.1,23.716667,26.2,22.2,91.0,72.0,7.8,1.525
A401,2022-06-08,0.0,2832.3,23.708334,26.9,21.4,94.0,72.0,4.1,0.71666664
A401,2022-06-09,0.0,2764.7,24.333334,27.8,21.8,93.0,71.0,5.9,0.925
A401,2022-06-10,5.2,1648.0,23.795834,26.1,22.5,94.0,81.0,4.2,0.8208333
A401,2022-06-11,0.2,2735.7,24.866667,28.2,22.9,94.0,73.0,4.3,0.70416665
A401,2022-06-12,0.0,2313.4,25.379168,28.6,23.9,86.0,64.0,5.7,0.84583336
A401,2022-06-13,0.0,2597.5,25.475,28.4,24.0,89.0,74.0,7.9,1.1708333
A401,2022-06-14,2.6,1842.6,25.129168,28.3,22.9,88.0,71.0,10.1,1.8
A401,2022-06-15,0.2,1722.9,24.35,26.3,22.4,88.0,60.0,10.8,2.9458334
A401,2022-06-16,0.6,2441.0,23.195833,25.1,20.3,92.0,67.0,9.2,2.1541667
A401,2022-06-17,0.2,2640.5,23.808332,26.2,22.2,85.0,67.0,8.0,1.7416667
A401,2022-06-18,0.0,2660.6,23.95,27.0,22.2,89.0,73.0,5.2,0.925
A401,2022-06-19,0.0,2423.6,24.166666,27.5,22.3,92.0,71.0,9.4,1.4666667
A401,2022-06-20,0.2,2294.5,25.075,28.6,22.8,89.0,67.0,10.2,1.85
A401,2022-06-21,5.6,2525.4,24.520834,27.2,22.4,92.0,72.0,9.0,1.5583333
A401,2022-06-22,0.6,2373.7,24.008333,26.5,22.7,90.0,75.0,8.2,1.8041667
A401,2022-06-23,2.2,2469.6,25.1,28.5,22.0,94.0,68.0,6.8,1.1291667
A401,2022-06-24,0.0,2589.9,25.545834,28.6,23.0,87.0,64.0,7.8,1.275
A401,2022-06-25,2.2,2725.3,24.329166,28.0,21.4,93.0,63.0,8.4,1.0833334
A401,2022-06-26,0.0,2687.7,24.979166,27.5,23.3,80.0,61.0,8.5,1.9458333
A401,2022-06-27,16.4,985.9,23.675,24.8,21.0,94.0,69.0,13.4,3.2916667
A401,2022-06-28,1.6,2224.3,23.233334,25.7,20.4,90.0,62.0,13.5,2.5125
A401,2022-06-29,2.0,2233.6,22.258333,25.2,20.2,93.0,70.0,6.7,1.3875
A401,2022-06-30,1.2,1893.8,23.195833,26.5,21.7,90.0,73.0,5.7,1.1041666
A401,2022-07-01,3.6,2381.9,24.220833,27.8,21.8,94.0,62.0,7.9,1.65
A401,2022-07-02,6.6,1972.2,24.545834,27.9,21.9,93.0,61.0,9.7,1.8166667
A401,2022-07-03,1.0,2466.7,24.591667,28.1,22.1,90.0,62.0,7.7,1.5
A401,2022-07-04,1.2,2569.2,24.383333,28.0,21.7,91.0,65.0,8.4,1.2791667
A401,2022-07-05,3.4,2276.6,23.658333,26.1,21.7,93.0,76.0,8.1,1.2875
A401,2022-07-06,4.8,2691.1,24.295834,28.2,21.6,94.0,62.0,7.0,1.0625
A401,2022-07-07,1.0,2762.5,24.5,28.3,20.9,91.0,61.0,6.1,1.0
A401,2022-07-08,5.0,1968.3,23.9125,26.4,21.8,94.0,62.0,8.1,1.4916667
A401,2022-07-09,3.0,2069.2,23.858334,26.9,20.3,94.0,66.0,7.2,1.2833333
A401,2022-07-10,1.4,2758.9,24.254168,27.7,21.0,93.0,60.0,8.4,1.2625
A401,2022-07-11,1.8,2411.3,24.354166,28.1,21.9,94.0,66.0,6.8,1.4083333
A401,2022-07-12,4.8,1831.8,23.4375,27.1,21.7,95.0,72.0,6.3,1.0833334
A401,2022-07-13,0.2,2862.1,24.725,27.7,23.1,86.0,59.0,7.3,1.5291667
A401,2022-07-14,1.2,2845.2,24.470833,28.0,21.9,93.0,63.0,8.7,1.2083334
A401,2022-07-15,0.6,2812.6,23.6625,26.5,21.6,90.0,70.0,8.6,1.0166667
A401,2022-07-16,0.2,2917.5,24.191668,27.7,22.4,87.0,58.0,5.3,1.1375
A401,2022-07-17,1.0,2900.0,24.395834,28.1,21.6,92.0,55.0,6.9,1.175
A401,2022-07-18,6.6,2749.3,22.9125,27.7,21.3,95.0,65.0,8.4,1.2208333
A401,2022-07-19,3.6,2917.2,23.791666,27.7,20.1,94.0,61.0,11.0,1.3125
A401,2022-07-20,2.6,2621.2,24.2,27.5,21.7,94.0,66.0,8.1,1.3708333
A401,2022-07-21,3.2,2691.7,23.6125,27.8,21.2,93.0,63.0,7.8,1.5666667
A401,2022-07-22,3.6,2890.7,23.366667,27.5,20.8,95.0,66.0,8.3,1.1458334
A401,2022-07-23,5.2,2665.6,23.8125,27.7,20.8,93.0,68.0,6.6,1.2125
A401,2022-07-24,1.0,2694.8,23.904167,27.5,21.0,93.0,60.0,9.5,1.2666667
A401,2022-07-25,9.8,2546.9,23.0875,26.4,21.0,94.0,66.0,10.5,1.9291667
A401,2022-07-26,1.4,2640.3,23.466667,26.7,21.1,91.0,67.0,9.5,1.8333334
A401,2022-07-27,2.6,2337.1,22.8375,25.5,20.4,93.0,67.0,8.3,1.6416667
A401,2022-07-28,2.8,2646.7,22.508333,26.9,19.5,95.0,65.0,5.6,1.025
A401,2022-07-29,0.6,2968.9,23.483334,27.0,21.4,95.0,71.0,4.8,0.79583335
A401,2022-07-30,0.0,2870.6,24.125,27.2,21.7,93.0,75.0,5.3,1.0875
A401,2022-07-31,0.0,2444.0,24.445833,28.1,22.4,94.0,72.0,5.0,0.9625
A401,2022-08-01,0.0,2858.9,24.7,28.1,23.0,86.0,64.0,5.9,1.1208333
A401,2022-08-02,0.0,2711.8,24.8375,28.5,22.8,81.0,62.0,5.5,1.1
A401,2022-08-03,0.0,2552.0,24.583334,27.8,23.3,81.0,61.0,7.5,1.3958334
A401,2022-08-04,1.6,2400.4,23.145834,26.9,21.6,92.0,70.0,6.6,1.4208333
A401,2022-08-05,0.0,2715.5,24.291666,27.8,22.1,87.0,57.0,6.6,1.0083333
A401,2022-08-06,13.2,2529.8,24.016666,27.8,21.8,94.0,64.0,5.8,1.0125
A401,2022-08-07,7.8,2862.6,23.720833,27.6,21.5,95.0,58.0,7.0,1.0541667
A401,2022-08-08,0.0,3098.7,24.020834,27.6,21.0,83.0,57.0,5.0,0.87083334
A401,2022-08-09,0.0,3093.1,23.9375,28.0,21.5,84.0,53.0,5.3,0.775
A401,2022-08-10,0.0,2024.8,23.679167,27.0,21.2,78.0,64.0,4.2,0.73333335
A401,2022-08-11,0.0,3080.2,24.5375,29.2,21.3,92.0,62.0,6.9,1.2916666
A401,2022-08-12,0.0,2799.7,25.241667,28.9,22.6,92.0,68.0,6.2,1.1666666
